store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Congress Park Centre,1366,315 Broadway,,Saratoga Springs,NY,12866,US,(518) 581-8125,-73.7864234,43.079121,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 11:00-18:00",,
Battlefield Mall,1417,2825 South Glenstone Road,,Springfield,MO,65804,US,(417) 886-7420,-93.26448,37.1622079,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  2968 Five Oaks LOS,2968,1645 PARKWAY #960,,SEVIERVILLE,TN,37862,US,(865) 428-1855,-83.5721086,35.8333532,"09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 09:00-21:00, 10:00-19:00",,
City Creek Center,1793,50 S Main Street,,Salt Lake City,UT,84101,US,(801)521-4307,-111.8918804,40.7681878,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 00:01-00:02",,
Sugarhouse Commons,952,1170 East 2100 South,,Salt Lake City,UT,84106,US,(801) 487-1693,-111.8571939,40.724984,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Fashion Place,1782,6191 South State Street,,Murray,UT,84107,US,(801)261-9550,-111.8863128,40.6359827,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Station Park,1844,320 N. Station Parkway,,Farmington,UT,84025,US,(801)451-1991,-111.903461,40.9860957,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
LOS  3082 Park City (Space E-1,3082,6699 North Landmark Drive,,Park City,UT,84098,US,(435)649-0024,-111.5525737,40.7258953,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
LOS  3015 Traverse Mountain LO,3015,3700 N. Cabela's Blvd,,Lehi,UT,84043,US,(801) 901-1291,-111.8825933,40.4341467,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-18:00",,
Pier Park,1702,15600 Starfish Street,,Panama City Beach,FL,32413,US,(850) 230-3566,-85.8701248,30.2208226,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-19:00",,
Empire Mall,1527,590 West Empire Mall,,Sioux Falls,SD,57106,US,(605) 362-3034,-96.7766124,43.5130586,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Shoppes at Montage,1562,2271 Shoppes Blvd,,Moosic,PA,18507,US,(570) 342-7125,-75.6759946,41.363285,"10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 10:00-20:00, 12:00-18:00",,
LOS  3084 Outlets at Lake Geor,3084,1415 State Route 9,,Queensbury,NY,12804,US,(518) 798-2052,-73.7014119,43.3639686,"10:00-18:00, 10:00-18:00, 10:00-18:00, 10:00-18:00, 10:00-21:00, 10:00-21:00, 10:00-18:00",,
West Acres Mall,1796,3902 13th Ave South,,Fargo,ND,58103,US,(701) 277-4670,-96.8465205,46.8591805,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 12:00-18:00",,
Burlington Town Center,806,49 Church Street,,Burlington,VT,05401,US,(802) 651-8856,-73.2144358,44.4787492,"10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 10:00-21:00, 11:00-17:00",,
